Order_ID,Order_Date,Day_of_Week,Month,Customer_ID,Menu_Item,Category,Quantity_Sold,Unit_Price,Total_Sales,Inventory_Stock,Inventory_Used,Food_Waste,Customer_Rating,Review,Sentiment,Payment_Method,Branch
4191,2025-04-08,Tuesday,4,1466,Sandwich,Fast Food,7,220,1540,19,7,12,3,Highly recommended,Positive,Card,Banani
4192,2025-07-17,Thursday,7,1515,Juice,Beverage,1,150,150,21,1,20,4,Nothing special,Neutral,Bkash,Dhanmondi
4193,2025-01-29,Wednesday,1,1721,Pasta,Main Course,5,350,1750,21,5,16,3,Nothing special,Neutral,Nagad,Uttara
4194,2025-11-09,Sunday,11,1236,Burger,Fast Food,2,250,500,7,2,5,3,Bad experience,Negative,Card,Banani
4195,2025-07-02,Wednesday,7,1243,Biryani,Main Course,8,320,2560,18,8,10,2,Highly recommended,Positive,Bkash,Mirpur
4196,2025-12-10,Wednesday,12,1469,Pizza,Fast Food,6,550,3300,24,6,18,5,Excellent food and fast service,Positive,Bkash,Uttara
4197,2025-10-27,Monday,10,1566,Noodles,Main Course,8,260,2080,18,8,10,2,Loved the food,Positive,Nagad,Dhanmondi
4198,2025-09-17,Wednesday,9,1783,Noodles,Main Course,5,260,1300,10,5,5,3,Loved the food,Positive,Cash,Mirpur
4199,2025-04-11,Friday,4,1222,Juice,Beverage,6,150,900,26,6,20,4,Amazing quality,Positive,Cash,Banani
4200,2025-12-24,Wednesday,12,1418,Burger,Fast Food,6,250,1500,13,6,7,5,Average taste,Neutral,Nagad,Uttara
4201,2025-02-03,Monday,2,1566,Biryani,Main Course,2,320,640,17,2,15,5,Very tasty and fresh,Positive,Cash,Uttara
4202,2025-09-05,Friday,9,1789,Noodles,Main Course,6,260,1560,18,6,12,3,Amazing quality,Positive,Cash,Mirpur
4203,2025-10-21,Tuesday,10,1490,Biryani,Main Course,5,320,1600,12,5,7,3,Excellent food and fast service,Positive,Cash,Banani
4204,2025-12-19,Friday,12,1417,Fried Rice,Main Course,1,280,280,17,1,16,4,Excellent food and fast service,Positive,Card,Banani
4205,2025-09-22,Monday,9,1404,Pizza,Fast Food,7,550,3850,26,7,19,5,Amazing quality,Positive,Bkash,Banani
4206,2025-01-24,Friday,1,1577,Juice,Beverage,8,150,1200,28,8,20,4,Loved the food,Positive,Nagad,Uttara
4207,2025-06-17,Tuesday,6,1492,Pasta,Main Course,2,350,700,7,2,5,3,Highly recommended,Positive,Bkash,Dhanmondi
4208,2025-05-31,Saturday,5,1666,Burger,Fast Food,3,250,750,18,3,15,2,Acceptable,Neutral,Cash,Mirpur
4209,2025-06-16,Monday,6,1515,Noodles,Main Course,8,260,2080,17,8,9,4,Highly recommended,Positive,Bkash,Banani
4210,2025-11-19,Wednesday,11,1016,Biryani,Main Course,1,320,320,6,1,5,4,Excellent food and fast service,Positive,Cash,Mirpur
4211,2025-01-31,Friday,1,1014,Sandwich,Fast Food,5,220,1100,17,5,12,2,Highly recommended,Positive,Nagad,Dhanmondi
4212,2025-02-14,Friday,2,1236,Coffee,Beverage,6,180,1080,23,6,17,4,Food was cold,Negative,Cash,Mirpur
4213,2025-08-14,Thursday,8,1343,Coffee,Beverage,1,180,180,7,1,6,4,Loved the food,Positive,Cash,Uttara
4214,2025-03-08,Saturday,3,1637,Sandwich,Fast Food,1,220,220,18,1,17,2,Bad experience,Negative,Nagad,Mirpur
4215,2025-11-07,Friday,11,1756,Pasta,Main Course,4,350,1400,19,4,15,2,Loved the food,Positive,Card,Banani
4216,2025-04-19,Saturday,4,1891,Noodles,Main Course,4,260,1040,21,4,17,3,Very tasty and fresh,Positive,Bkash,Mirpur
4217,2025-06-16,Monday,6,1241,Noodles,Main Course,2,260,520,22,2,20,4,Very tasty and fresh,Positive,Cash,Mirpur
4218,2025-11-26,Wednesday,11,1645,Biryani,Main Course,5,320,1600,18,5,13,5,Acceptable,Neutral,Nagad,Uttara
4219,2025-12-10,Wednesday,12,1365,Ice Cream,Dessert,1,120,120,7,1,6,3,Service was normal,Neutral,Cash,Mirpur
4220,2025-12-26,Friday,12,1106,Noodles,Main Course,7,260,1820,27,7,20,4,Service was normal,Neutral,Cash,Banani
4221,2025-02-26,Wednesday,2,1844,Sandwich,Fast Food,1,220,220,20,1,19,2,Highly recommended,Positive,Cash,Banani
4222,2025-07-28,Monday,7,1878,Noodles,Main Course,2,260,520,14,2,12,4,Delivery was late,Negative,Nagad,Dhanmondi
4223,2025-12-14,Sunday,12,1258,Biryani,Main Course,2,320,640,18,2,16,4,Highly recommended,Positive,Bkash,Banani
4224,2025-07-17,Thursday,7,1886,Biryani,Main Course,6,320,1920,25,6,19,4,Very tasty and fresh,Positive,Card,Banani
4225,2025-02-25,Tuesday,2,1404,Biryani,Main Course,8,320,2560,25,8,17,3,Highly recommended,Positive,Card,Mirpur
4226,2025-09-13,Saturday,9,1568,Ice Cream,Dessert,5,120,600,25,5,20,2,Excellent food and fast service,Positive,Nagad,Dhanmondi
4227,2025-08-27,Wednesday,8,1096,Fried Rice,Main Course,4,280,1120,11,4,7,5,Nothing special,Neutral,Cash,Mirpur
4228,2025-03-30,Sunday,3,1458,Juice,Beverage,2,150,300,15,2,13,2,Too salty,Negative,Nagad,Mirpur
4229,2025-01-19,Sunday,1,1267,Pasta,Main Course,5,350,1750,13,5,8,4,Highly recommended,Positive,Bkash,Uttara
4230,2025-11-03,Monday,11,1817,Juice,Beverage,5,150,750,21,5,16,2,Amazing quality,Positive,Card,Banani
4231,2025-10-13,Monday,10,1021,Burger,Fast Food,5,250,1250,25,5,20,3,Delivery was late,Negative,Card,Banani
4232,2025-05-07,Wednesday,5,1920,Ice Cream,Dessert,7,120,840,22,7,15,3,Service was normal,Neutral,Nagad,Banani
4233,2025-01-02,Thursday,1,1865,Sandwich,Fast Food,5,220,1100,13,5,8,4,Loved the food,Positive,Cash,Uttara
4234,2025-08-11,Monday,8,1333,Pizza,Fast Food,4,550,2200,20,4,16,4,Very tasty and fresh,Positive,Bkash,Banani
4235,2025-02-14,Friday,2,1737,Noodles,Main Course,4,260,1040,13,4,9,3,Not worth the price,Negative,Cash,Uttara
4236,2025-10-01,Wednesday,10,1589,Pasta,Main Course,2,350,700,18,2,16,4,Excellent food and fast service,Positive,Bkash,Uttara
4237,2025-11-18,Tuesday,11,1411,Coffee,Beverage,3,180,540,23,3,20,2,Loved the food,Positive,Bkash,Uttara
4238,2025-12-23,Tuesday,12,1400,Burger,Fast Food,8,250,2000,18,8,10,3,Very tasty and fresh,Positive,Card,Mirpur
4239,2025-01-17,Friday,1,1750,Biryani,Main Course,4,320,1280,24,4,20,3,Excellent food and fast service,Positive,Card,Banani
4240,2025-08-29,Friday,8,1128,Biryani,Main Course,8,320,2560,20,8,12,5,Highly recommended,Positive,Nagad,Banani
4241,2025-08-13,Wednesday,8,1880,Pasta,Main Course,7,350,2450,22,7,15,2,Bad experience,Negative,Bkash,Banani
4242,2025-10-03,Friday,10,1999,Sandwich,Fast Food,8,220,1760,22,8,14,4,Very tasty and fresh,Positive,Bkash,Uttara
4243,2025-02-07,Friday,2,1160,Fried Rice,Main Course,7,280,1960,27,7,20,5,Highly recommended,Positive,Nagad,Mirpur
4244,2025-12-30,Tuesday,12,1919,Ice Cream,Dessert,1,120,120,16,1,15,5,Highly recommended,Positive,Card,Uttara
4245,2025-01-17,Friday,1,1895,Fried Rice,Main Course,2,280,560,19,2,17,2,Very tasty and fresh,Positive,Nagad,Banani
4246,2025-11-02,Sunday,11,1567,Burger,Fast Food,6,250,1500,18,6,12,3,Very tasty and fresh,Positive,Card,Uttara
4247,2025-02-22,Saturday,2,1286,Coffee,Beverage,2,180,360,7,2,5,2,Highly recommended,Positive,Card,Uttara
4248,2025-08-05,Tuesday,8,1512,Biryani,Main Course,1,320,320,9,1,8,4,Delivery was late,Negative,Card,Dhanmondi
4249,2025-02-26,Wednesday,2,1930,Coffee,Beverage,5,180,900,17,5,12,2,Amazing quality,Positive,Bkash,Banani
4250,2025-05-06,Tuesday,5,1022,Pasta,Main Course,2,350,700,17,2,15,5,Excellent food and fast service,Positive,Nagad,Dhanmondi
4251,2025-09-14,Sunday,9,1061,Juice,Beverage,3,150,450,15,3,12,4,Service was normal,Neutral,Nagad,Dhanmondi
4252,2025-03-14,Friday,3,1565,Juice,Beverage,3,150,450,12,3,9,3,Highly recommended,Positive,Card,Mirpur
4253,2025-02-23,Sunday,2,1965,Noodles,Main Course,3,260,780,21,3,18,3,Food was cold,Negative,Bkash,Dhanmondi
4254,2025-08-01,Friday,8,1079,Biryani,Main Course,2,320,640,8,2,6,4,Excellent food and fast service,Positive,Nagad,Banani
4255,2025-11-30,Sunday,11,1065,Burger,Fast Food,7,250,1750,16,7,9,2,Acceptable,Neutral,Nagad,Mirpur
4256,2025-04-05,Saturday,4,1546,Juice,Beverage,7,150,1050,25,7,18,3,Food was cold,Negative,Nagad,Dhanmondi
4257,2025-07-20,Sunday,7,1976,Noodles,Main Course,3,260,780,11,3,8,3,Highly recommended,Positive,Nagad,Uttara
4258,2025-01-28,Tuesday,1,1592,Noodles,Main Course,8,260,2080,15,8,7,2,Delivery was late,Negative,Card,Dhanmondi
4259,2025-11-05,Wednesday,11,1181,Biryani,Main Course,1,320,320,7,1,6,5,Highly recommended,Positive,Cash,Banani
4260,2025-01-04,Saturday,1,1914,Biryani,Main Course,5,320,1600,25,5,20,5,Loved the food,Positive,Card,Dhanmondi
4261,2025-04-29,Tuesday,4,1961,Biryani,Main Course,8,320,2560,20,8,12,3,Loved the food,Positive,Card,Uttara
4262,2025-03-30,Sunday,3,1262,Biryani,Main Course,8,320,2560,18,8,10,2,Too salty,Negative,Cash,Mirpur
4263,2025-10-31,Friday,10,1298,Fried Rice,Main Course,5,280,1400,25,5,20,3,Service was normal,Neutral,Cash,Banani
4264,2025-06-09,Monday,6,1486,Coffee,Beverage,5,180,900,24,5,19,3,Excellent food and fast service,Positive,Bkash,Banani
4265,2025-04-21,Monday,4,1368,Juice,Beverage,7,150,1050,19,7,12,4,Loved the food,Positive,Cash,Mirpur
4266,2025-06-22,Sunday,6,1895,Noodles,Main Course,4,260,1040,24,4,20,5,Excellent food and fast service,Positive,Nagad,Dhanmondi
4267,2025-11-12,Wednesday,11,1097,Ice Cream,Dessert,1,120,120,12,1,11,2,Very tasty and fresh,Positive,Card,Mirpur
4268,2025-10-28,Tuesday,10,1112,Noodles,Main Course,1,260,260,15,1,14,4,Very tasty and fresh,Positive,Nagad,Banani
4269,2025-05-16,Friday,5,1031,Burger,Fast Food,2,250,500,8,2,6,2,Highly recommended,Positive,Card,Uttara
4270,2025-06-17,Tuesday,6,1828,Biryani,Main Course,1,320,320,19,1,18,5,Very tasty and fresh,Positive,Cash,Uttara
4271,2025-02-09,Sunday,2,1857,Juice,Beverage,5,150,750,14,5,9,3,Nothing special,Neutral,Card,Dhanmondi
4272,2025-07-14,Monday,7,1194,Pizza,Fast Food,5,550,2750,11,5,6,2,Delivery was late,Negative,Cash,Dhanmondi
4273,2025-09-01,Monday,9,1302,Pizza,Fast Food,8,550,4400,16,8,8,4,Acceptable,Neutral,Nagad,Mirpur
4274,2025-01-24,Friday,1,1612,Coffee,Beverage,2,180,360,18,2,16,2,Excellent food and fast service,Positive,Cash,Mirpur
4275,2025-07-31,Thursday,7,1231,Sandwich,Fast Food,4,220,880,20,4,16,4,Highly recommended,Positive,Bkash,Dhanmondi
4276,2025-08-30,Saturday,8,1245,Juice,Beverage,4,150,600,20,4,16,2,Excellent food and fast service,Positive,Card,Uttara
4277,2025-09-27,Saturday,9,1334,Juice,Beverage,8,150,1200,16,8,8,5,Highly recommended,Positive,Cash,Uttara
4278,2025-05-31,Saturday,5,1450,Ice Cream,Dessert,3,120,360,14,3,11,5,Highly recommended,Positive,Bkash,Dhanmondi
4279,2025-12-07,Sunday,12,1345,Pasta,Main Course,1,350,350,17,1,16,3,Highly recommended,Positive,Card,Uttara
4280,2025-09-11,Thursday,9,1323,Ice Cream,Dessert,8,120,960,24,8,16,5,Excellent food and fast service,Positive,Cash,Banani
4281,2025-10-11,Saturday,10,1886,Fried Rice,Main Course,2,280,560,22,2,20,2,Too salty,Negative,Cash,Dhanmondi
4282,2025-05-13,Tuesday,5,1319,Biryani,Main Course,5,320,1600,13,5,8,4,Amazing quality,Positive,Bkash,Banani
4283,2025-08-14,Thursday,8,1917,Fried Rice,Main Course,2,280,560,13,2,11,4,Highly recommended,Positive,Cash,Dhanmondi
4284,2025-12-16,Tuesday,12,1670,Juice,Beverage,7,150,1050,22,7,15,2,Loved the food,Positive,Bkash,Banani
4285,2025-01-03,Friday,1,1955,Fried Rice,Main Course,5,280,1400,10,5,5,5,Food was cold,Negative,Nagad,Dhanmondi
4286,2025-08-25,Monday,8,1116,Burger,Fast Food,7,250,1750,15,7,8,2,Excellent food and fast service,Positive,Card,Banani
4287,2025-04-20,Sunday,4,1646,Noodles,Main Course,4,260,1040,11,4,7,2,Acceptable,Neutral,Nagad,Uttara
4288,2025-01-16,Thursday,1,1977,Fried Rice,Main Course,6,280,1680,26,6,20,5,Loved the food,Positive,Bkash,Dhanmondi
4289,2025-01-16,Thursday,1,1799,Pizza,Fast Food,2,550,1100,17,2,15,5,Very tasty and fresh,Positive,Cash,Banani
4290,2025-10-11,Saturday,10,1210,Biryani,Main Course,5,320,1600,12,5,7,4,Loved the food,Positive,Card,Mirpur
4291,2025-12-05,Friday,12,1324,Pizza,Fast Food,2,550,1100,15,2,13,4,Not worth the price,Negative,Nagad,Banani
4292,2025-03-15,Saturday,3,1659,Pasta,Main Course,3,350,1050,12,3,9,5,Excellent food and fast service,Positive,Bkash,Uttara
4293,2025-02-07,Friday,2,1530,Pizza,Fast Food,7,550,3850,20,7,13,4,Very tasty and fresh,Positive,Cash,Mirpur
4294,2025-11-11,Tuesday,11,1400,Biryani,Main Course,4,320,1280,17,4,13,4,Not worth the price,Negative,Card,Dhanmondi
4295,2025-09-11,Thursday,9,1100,Pasta,Main Course,7,350,2450,20,7,13,5,Very tasty and fresh,Positive,Bkash,Mirpur
4296,2025-01-05,Sunday,1,1105,Juice,Beverage,1,150,150,16,1,15,2,Service was normal,Neutral,Card,Banani
4297,2025-12-01,Monday,12,1647,Pizza,Fast Food,4,550,2200,18,4,14,2,It was okay,Neutral,Cash,Banani
4298,2025-10-06,Monday,10,1855,Ice Cream,Dessert,1,120,120,21,1,20,4,Amazing quality,Positive,Nagad,Banani
4299,2025-01-28,Tuesday,1,1649,Pizza,Fast Food,4,550,2200,9,4,5,4,Loved the food,Positive,Bkash,Banani
4300,2025-06-06,Friday,6,1380,Sandwich,Fast Food,4,220,880,16,4,12,5,Very tasty and fresh,Positive,Card,Banani
4301,2025-11-05,Wednesday,11,1790,Sandwich,Fast Food,1,220,220,9,1,8,4,Acceptable,Neutral,Card,Mirpur
4302,2025-05-04,Sunday,5,1814,Pizza,Fast Food,8,550,4400,23,8,15,3,Excellent food and fast service,Positive,Nagad,Dhanmondi
4303,2025-02-12,Wednesday,2,1275,Pizza,Fast Food,6,550,3300,23,6,17,2,Highly recommended,Positive,Bkash,Uttara
4304,2025-10-17,Friday,10,1494,Burger,Fast Food,6,250,1500,22,6,16,3,Loved the food,Positive,Cash,Mirpur
4305,2025-08-17,Sunday,8,1969,Biryani,Main Course,7,320,2240,24,7,17,3,Highly recommended,Positive,Card,Mirpur
4306,2025-02-09,Sunday,2,1036,Juice,Beverage,2,150,300,9,2,7,5,Loved the food,Positive,Card,Banani
4307,2025-09-20,Saturday,9,1091,Ice Cream,Dessert,1,120,120,7,1,6,2,Very tasty and fresh,Positive,Card,Dhanmondi
4308,2025-08-24,Sunday,8,1797,Ice Cream,Dessert,6,120,720,15,6,9,3,Delivery was late,Negative,Card,Uttara
4309,2025-02-11,Tuesday,2,1354,Biryani,Main Course,6,320,1920,23,6,17,2,Very tasty and fresh,Positive,Card,Mirpur
4310,2025-08-08,Friday,8,1980,Pizza,Fast Food,7,550,3850,17,7,10,4,Average taste,Neutral,Cash,Uttara
4311,2025-05-23,Friday,5,1323,Biryani,Main Course,8,320,2560,28,8,20,5,Very tasty and fresh,Positive,Card,Banani
4312,2025-05-11,Sunday,5,1623,Biryani,Main Course,2,320,640,16,2,14,4,Average taste,Neutral,Card,Dhanmondi
4313,2025-08-13,Wednesday,8,1665,Ice Cream,Dessert,4,120,480,24,4,20,5,Loved the food,Positive,Cash,Mirpur
4314,2025-03-15,Saturday,3,1679,Coffee,Beverage,1,180,180,16,1,15,4,Delivery was late,Negative,Card,Dhanmondi
4315,2025-10-22,Wednesday,10,1229,Coffee,Beverage,6,180,1080,26,6,20,5,Amazing quality,Positive,Bkash,Uttara
4316,2025-09-08,Monday,9,1533,Fried Rice,Main Course,8,280,2240,24,8,16,2,Very tasty and fresh,Positive,Nagad,Dhanmondi
4317,2025-03-07,Friday,3,1104,Ice Cream,Dessert,3,120,360,10,3,7,2,Excellent food and fast service,Positive,Card,Uttara
4318,2025-01-26,Sunday,1,1968,Pizza,Fast Food,1,550,550,21,1,20,2,Loved the food,Positive,Card,Mirpur
4319,2025-07-27,Sunday,7,1174,Ice Cream,Dessert,5,120,600,19,5,14,3,Average taste,Neutral,Card,Uttara
4320,2025-04-03,Thursday,4,1536,Fried Rice,Main Course,3,280,840,9,3,6,4,Very tasty and fresh,Positive,Nagad,Dhanmondi
4321,2025-10-22,Wednesday,10,1539,Pasta,Main Course,4,350,1400,12,4,8,4,Excellent food and fast service,Positive,Nagad,Uttara
4322,2025-09-03,Wednesday,9,1434,Ice Cream,Dessert,3,120,360,11,3,8,3,Excellent food and fast service,Positive,Card,Banani
4323,2025-11-29,Saturday,11,1109,Burger,Fast Food,1,250,250,12,1,11,3,Loved the food,Positive,Cash,Banani
4324,2025-10-06,Monday,10,1454,Pasta,Main Course,5,350,1750,17,5,12,4,Very tasty and fresh,Positive,Nagad,Uttara
4325,2025-10-06,Monday,10,1062,Pizza,Fast Food,2,550,1100,14,2,12,4,Nothing special,Neutral,Bkash,Banani
4326,2025-03-28,Friday,3,1876,Pasta,Main Course,6,350,2100,21,6,15,5,Highly recommended,Positive,Cash,Dhanmondi
4327,2025-06-14,Saturday,6,1531,Fried Rice,Main Course,6,280,1680,21,6,15,3,Acceptable,Neutral,Card,Mirpur
4328,2025-10-10,Friday,10,1578,Pizza,Fast Food,2,550,1100,7,2,5,3,It was okay,Neutral,Bkash,Dhanmondi
4329,2025-03-11,Tuesday,3,1782,Noodles,Main Course,5,260,1300,25,5,20,3,Amazing quality,Positive,Bkash,Banani
4330,2025-07-01,Tuesday,7,1788,Fried Rice,Main Course,8,280,2240,15,8,7,4,Not worth the price,Negative,Cash,Mirpur
4331,2025-05-01,Thursday,5,1420,Fried Rice,Main Course,1,280,280,20,1,19,5,Nothing special,Neutral,Nagad,Dhanmondi
4332,2025-11-27,Thursday,11,1807,Juice,Beverage,4,150,600,16,4,12,2,Amazing quality,Positive,Nagad,Dhanmondi
4333,2025-02-23,Sunday,2,1609,Ice Cream,Dessert,6,120,720,21,6,15,3,Average taste,Neutral,Nagad,Uttara
4334,2025-02-28,Friday,2,1637,Fried Rice,Main Course,5,280,1400,11,5,6,2,Highly recommended,Positive,Nagad,Dhanmondi
4335,2025-04-21,Monday,4,1594,Sandwich,Fast Food,4,220,880,9,4,5,3,Amazing quality,Positive,Cash,Dhanmondi
4336,2025-05-27,Tuesday,5,1400,Coffee,Beverage,3,180,540,9,3,6,3,Excellent food and fast service,Positive,Bkash,Banani
4337,2025-12-21,Sunday,12,1954,Pasta,Main Course,3,350,1050,17,3,14,5,Loved the food,Positive,Card,Uttara
4338,2025-07-04,Friday,7,1589,Coffee,Beverage,1,180,180,19,1,18,2,Delivery was late,Negative,Bkash,Uttara
4339,2025-07-16,Wednesday,7,1162,Sandwich,Fast Food,2,220,440,11,2,9,2,Highly recommended,Positive,Bkash,Banani
4340,2025-10-08,Wednesday,10,1011,Ice Cream,Dessert,1,120,120,13,1,12,2,Loved the food,Positive,Nagad,Mirpur
4341,2025-05-23,Friday,5,1761,Coffee,Beverage,7,180,1260,22,7,15,2,Not worth the price,Negative,Nagad,Mirpur
4342,2025-05-31,Saturday,5,1925,Biryani,Main Course,1,320,320,16,1,15,2,Loved the food,Positive,Bkash,Mirpur
4343,2025-08-03,Sunday,8,1049,Sandwich,Fast Food,5,220,1100,10,5,5,2,Very tasty and fresh,Positive,Nagad,Banani
4344,2025-06-11,Wednesday,6,1073,Ice Cream,Dessert,4,120,480,10,4,6,3,Food was cold,Negative,Bkash,Dhanmondi
4345,2025-06-05,Thursday,6,1019,Burger,Fast Food,6,250,1500,12,6,6,2,Highly recommended,Positive,Bkash,Mirpur
4346,2025-08-10,Sunday,8,1013,Coffee,Beverage,5,180,900,18,5,13,2,Excellent food and fast service,Positive,Bkash,Dhanmondi
4347,2025-01-12,Sunday,1,1638,Pasta,Main Course,7,350,2450,20,7,13,5,Too salty,Negative,Nagad,Uttara
4348,2025-06-01,Sunday,6,1019,Noodles,Main Course,8,260,2080,24,8,16,4,Highly recommended,Positive,Card,Mirpur
4349,2025-07-22,Tuesday,7,1085,Juice,Beverage,3,150,450,18,3,15,3,Excellent food and fast service,Positive,Cash,Banani
4350,2025-11-05,Wednesday,11,1174,Coffee,Beverage,2,180,360,9,2,7,2,Food was cold,Negative,Nagad,Mirpur
4351,2025-04-01,Tuesday,4,1616,Coffee,Beverage,1,180,180,9,1,8,2,Loved the food,Positive,Bkash,Uttara
4352,2025-02-25,Tuesday,2,1794,Coffee,Beverage,1,180,180,20,1,19,5,Food was cold,Negative,Bkash,Dhanmondi
4353,2025-11-20,Thursday,11,1877,Juice,Beverage,5,150,750,25,5,20,5,Not worth the price,Negative,Card,Dhanmondi
4354,2025-11-17,Monday,11,1597,Burger,Fast Food,4,250,1000,14,4,10,5,Average taste,Neutral,Nagad,Banani
4355,2025-01-30,Thursday,1,1423,Biryani,Main Course,6,320,1920,20,6,14,4,Food was cold,Negative,Bkash,Mirpur
4356,2025-07-14,Monday,7,1621,Ice Cream,Dessert,7,120,840,21,7,14,3,Amazing quality,Positive,Bkash,Mirpur
4357,2025-02-13,Thursday,2,1887,Noodles,Main Course,4,260,1040,14,4,10,2,Excellent food and fast service,Positive,Card,Banani
4358,2025-11-20,Thursday,11,1836,Biryani,Main Course,5,320,1600,18,5,13,3,Acceptable,Neutral,Nagad,Mirpur
4359,2025-10-22,Wednesday,10,1313,Pizza,Fast Food,5,550,2750,19,5,14,2,Bad experience,Negative,Cash,Mirpur
4360,2025-07-16,Wednesday,7,1158,Coffee,Beverage,5,180,900,22,5,17,4,Amazing quality,Positive,Nagad,Dhanmondi
4361,2025-11-26,Wednesday,11,1428,Sandwich,Fast Food,4,220,880,24,4,20,4,Highly recommended,Positive,Nagad,Uttara
4362,2025-08-20,Wednesday,8,1359,Noodles,Main Course,1,260,260,16,1,15,2,Very tasty and fresh,Positive,Cash,Banani
4363,2025-03-04,Tuesday,3,1826,Juice,Beverage,3,150,450,22,3,19,5,Highly recommended,Positive,Nagad,Banani
4364,2025-12-22,Monday,12,1194,Juice,Beverage,1,150,150,8,1,7,4,Amazing quality,Positive,Card,Banani
4365,2025-05-10,Saturday,5,1885,Biryani,Main Course,6,320,1920,17,6,11,5,Highly recommended,Positive,Cash,Mirpur
4366,2025-08-04,Monday,8,1866,Sandwich,Fast Food,6,220,1320,14,6,8,5,Loved the food,Positive,Card,Banani
4367,2025-09-06,Saturday,9,1989,Burger,Fast Food,5,250,1250,18,5,13,5,Nothing special,Neutral,Cash,Mirpur
4368,2025-01-18,Saturday,1,1138,Coffee,Beverage,8,180,1440,27,8,19,4,Food was cold,Negative,Cash,Dhanmondi
4369,2025-07-04,Friday,7,1655,Coffee,Beverage,5,180,900,18,5,13,4,Average taste,Neutral,Nagad,Mirpur
4370,2025-03-09,Sunday,3,1956,Coffee,Beverage,7,180,1260,18,7,11,4,Loved the food,Positive,Bkash,Mirpur
4371,2025-06-22,Sunday,6,1706,Sandwich,Fast Food,7,220,1540,25,7,18,4,Loved the food,Positive,Card,Dhanmondi
4372,2025-12-29,Monday,12,1702,Coffee,Beverage,1,180,180,16,1,15,5,Food was cold,Negative,Card,Banani
4373,2025-08-29,Friday,8,1688,Biryani,Main Course,3,320,960,23,3,20,5,Loved the food,Positive,Cash,Mirpur
4374,2025-03-22,Saturday,3,1830,Juice,Beverage,7,150,1050,12,7,5,2,Highly recommended,Positive,Card,Banani
4375,2025-08-11,Monday,8,1985,Pasta,Main Course,5,350,1750,15,5,10,4,Acceptable,Neutral,Card,Mirpur
4376,2025-01-24,Friday,1,1363,Burger,Fast Food,8,250,2000,25,8,17,3,Not worth the price,Negative,Nagad,Banani
4377,2025-08-28,Thursday,8,1430,Noodles,Main Course,5,260,1300,14,5,9,4,Excellent food and fast service,Positive,Cash,Dhanmondi
4378,2025-07-19,Saturday,7,1822,Fried Rice,Main Course,7,280,1960,22,7,15,3,Highly recommended,Positive,Bkash,Uttara
4379,2025-06-26,Thursday,6,1437,Burger,Fast Food,2,250,500,19,2,17,5,Service was normal,Neutral,Cash,Banani
4380,2025-11-16,Sunday,11,1021,Noodles,Main Course,3,260,780,14,3,11,2,Excellent food and fast service,Positive,Card,Uttara
4381,2025-06-07,Saturday,6,1306,Ice Cream,Dessert,1,120,120,10,1,9,3,Highly recommended,Positive,Card,Banani
4382,2025-10-21,Tuesday,10,1092,Biryani,Main Course,5,320,1600,19,5,14,5,Excellent food and fast service,Positive,Bkash,Dhanmondi
4383,2025-03-02,Sunday,3,1253,Biryani,Main Course,5,320,1600,23,5,18,2,Food was cold,Negative,Cash,Uttara
4384,2025-10-11,Saturday,10,1604,Sandwich,Fast Food,2,220,440,15,2,13,4,Loved the food,Positive,Cash,Dhanmondi
4385,2025-12-01,Monday,12,1833,Biryani,Main Course,1,320,320,12,1,11,2,Bad experience,Negative,Bkash,Banani
4386,2025-08-10,Sunday,8,1846,Juice,Beverage,5,150,750,14,5,9,3,Loved the food,Positive,Card,Banani
4387,2025-07-02,Wednesday,7,1736,Pasta,Main Course,3,350,1050,17,3,14,5,Highly recommended,Positive,Card,Mirpur
